Admin View,,,,,,
New user Amorous Camel joined the chat,,,,,,
New user Earnest Pufferfish joined the chat,,,,,,
2021-3-18T16:43:52.642Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,"Well, one way or another it has to come out ;) Okay lets play Quiz, how many 8 are there from 1-100? Please discuss with other humans in the chat. To submit your final answer type ‘final answer is…….’",human_1 glue respond,glue
2021-3-18T16:44:46.779Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,"at least one in each 10 numbers, then plus 80-88?",,USER
2021-3-18T16:44:47.379Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Earnest Pufferfish,1,so thats 9 8s exlcuding 80-89,,USER
2021-3-18T16:44:49.769Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_2 glue keep quiet,glue
2021-3-18T16:45:9.616Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,"Answer is 20. 10 plus all of the 80’s – 80 to 89. Okay another one, 300 divided by ½ is 150. Is it true? To submit your final answer type ‘final answer is…….’",human_1 glue respond,glue
2021-3-18T16:45:20.189Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,haha it's cheating,,USER
2021-3-18T16:45:31.275Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,we know the answer now,,USER
2021-3-18T16:45:33.854Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_2 glue keep quiet,glue
2021-3-18T16:45:39.118Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,final answer is 20,,USER
2021-3-18T16:45:41.718Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_2 glue keep quiet,glue
2021-3-18T16:45:45.515Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,False. 300 divided 0.5 is 600. Here comes another one - What is a Winston Churchill? To submit your final answer type ‘final answer is…….’,human_2 glue respond,glue
2021-3-18T16:45:55.878Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Earnest Pufferfish,1,person?,,USER
2021-3-18T16:46:2.520Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Earnest Pufferfish,1,final answer is person,,USER
2021-3-18T16:46:4.651Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_1 glue keep quiet,glue
2021-3-18T16:46:9.24Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,"wow, cool",,USER
2021-3-18T16:46:9.389Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,"Its a cigar. Okay next one- How did Alfred Nobel make his money? Yes, the guy whose face is on the Nobel prize coin! To submit your final answer type ‘final answer is…….’",human_1 glue respond,glue
2021-3-18T16:46:27.887Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Earnest Pufferfish,1,hopefully the answer is farting glitter,,USER
2021-3-18T16:46:34.110Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_2 glue keep quiet,glue
2021-3-18T16:46:50.253Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_1 glue respond,glue
2021-3-18T16:46:54.360Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Earnest Pufferfish,1,"I have no clue, glu",,USER
2021-3-18T16:47:3.329Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,me either,,USER
2021-3-18T16:47:5.403Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_1 glue keep quiet,glue
2021-3-18T16:47:27.852Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,"He invented Dynamite. He literally blew things to riches. Lets do one more, which river in Europe has the shortest name? To submit your final answer type ‘final answer is…….’",human_2 glue respond,glue
2021-3-18T16:48:10.245Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,I don't know anything about Geography ,,USER
2021-3-18T16:48:20.730Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Earnest Pufferfish,1,Same more or less,,USER
2021-3-18T16:48:22.966Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_2 glue keep quiet,glue
2021-3-18T16:48:29.552Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,Thank wikipedia,,USER
2021-3-18T16:48:31.667Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,Ljutica,,USER
2021-3-18T16:48:33.735Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_1 glue keep quiet,glue
2021-3-18T16:48:38.525Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_2 glue keep quiet,glue
2021-3-18T16:48:39.323Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,final answer is Ljutica,,USER
2021-3-18T16:48:44.279Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,silent_response,human_2 glue keep quiet,glue
2021-3-18T16:48:49.217Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,"Po. It is actually the longest river in Italy. Well, this is all I am programmed to do. Thank you and hope you enjoyed the GLUE experience. Bye!",human_2 glue respond,glue
2021-3-18T16:49:8.244Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,Amorous Camel,1,bye,,USER
2021-3-18T16:49:29.934Z,http://654bfee06fd9.ngrok.io/webhooks/rest/webhook,GLUE,1,This is all I am programmed to do. Thank you and hope you enjoyed the GLUE experience. Bye!,human_2 glue respond,glue
